model,arm,phase3_type,image_idx,y_true,k_corr,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_low_freq_rand
standard,E_rand,random_sub,73,7,7,1.8816292150779512,302,jpeg,1.8801023389324607,1.8801023389324611,0.000811464943919498,25,1200,1.8816292150779512,2.31844137274427,15.884091964539452,14.18850537720522,,,5.403964695628274,2.3724037876886213,6.743421233729414
standard,E_corr,corrupt_sub,73,7,7,1.8816292150779512,302,jpeg,1.716597628988601,1.7488180927016947,0.0877067515570614,14,1222,1.8816292150779512,2.31844137274427,15.884091964539452,14.18850537720522,,,5.403964695628274,2.3724037876886213,6.743421233729414
robust,C_full,pixel,73,7,5,6.0318361368565,246,blur,6.0318361368565,6.098935327195835,0.0,3,1280,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,9.341718501080441
robust,E_rand,random_sub,73,7,5,6.0318361368565,246,blur,6.0318361368565,6.070093066272278,0.0,3,1280,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,9.341718501080441
robust,E_corr,corrupt_sub,73,7,5,6.0318361368565,246,blur,5.3615073012262675,5.442923570003969,0.1111318047143726,17,1276,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,9.341718501080441
standard,C_full,pixel,74,2,6,1.3640121431198244,263,blur,1.2929149059339609,1.2929149059339609,0.052123610148548286,17,1253,2.0501344206595657,1.3640121431198244,14.952904246901575,13.824914894088957,,,7.999130489157882,5.466555959781445,
standard,E_rand,random_sub,74,2,6,1.3640121431198244,263,blur,1.3634226125378968,1.3643332943552826,0.0004322033237763404,11,1263,2.0501344206595657,1.3640121431198244,14.952904246901575,13.824914894088957,,,7.999130489157882,5.466555959781445,
standard,E_corr,corrupt_sub,74,2,6,1.3640121431198244,263,blur,1.3218724918016387,1.3555046099515036,0.030893897485254215,16,1263,2.0501344206595657,1.3640121431198244,14.952904246901575,13.824914894088957,,,7.999130489157882,5.466555959781445,
robust,C_full,pixel,74,2,4,5.572749090380669,222,blur,5.572749090380669,5.638783726332015,0.0,2,1304,,5.572749090380669,8.53609760091247,13.998223240943336,,,,,12.990304485336743
robust,E_rand,random_sub,74,2,4,5.572749090380669,222,blur,5.571503622246205,5.571689864967,0.00022349259122653056,18,1295,,5.572749090380669,8.53609760091247,13.998223240943336,,,,,12.990304485336743
robust,E_corr,corrupt_sub,74,2,4,5.572749090380669,222,blur,5.303716725147554,5.3783139686753545,0.04827641813221088,14,1298,,5.572749090380669,8.53609760091247,13.998223240943336,,,,,12.990304485336743
standard,C_full,pixel,75,2,9,3.26574907899257,404,jpeg,2.882875436823665,2.882875436823665,0.11723914878574045,14,1096,3.26574907899257,4.117958679986812,18.433314354171742,10.087642361077073,10.088005971681726,6.749519101339237,9.05883448739205,8.963902388457175,17.60452107623684
standard,E_rand,random_sub,75,2,9,3.26574907899257,404,jpeg,3.2615467386590447,3.261546738661029,0.001286792166782615,14,1117,3.26574907899257,4.117958679986812,18.433314354171742,10.087642361077073,10.088005971681726,6.749519101339237,9.05883448739205,8.963902388457175,17.60452107623684
standard,E_corr,corrupt_sub,75,2,9,3.26574907899257,404,jpeg,2.8724306351599056,2.8724306351599056,0.12043743543028007,14,1096,3.26574907899257,4.117958679986812,18.433314354171742,10.087642361077073,10.088005971681726,6.749519101339237,9.05883448739205,8.963902388457175,17.60452107623684
robust,C_full,pixel,75,2,6,5.7694975621959825,314,hue_shift,5.234872426569365,5.256086687454483,0.0926640716740556,14,1213,6.515828370780874,7.492539128223714,16.018474433554573,12.179189243152887,12.178961035375085,5.7694975621959825,,,
robust,E_rand,random_sub,75,2,6,5.7694975621959825,314,hue_shift,5.764609429918989,5.764609429918989,0.0008472370816173155,23,1192,6.515828370780874,7.492539128223714,16.018474433554573,12.179189243152887,12.178961035375085,5.7694975621959825,,,
robust,E_corr,corrupt_sub,75,2,6,5.7694975621959825,314,hue_shift,4.665872811056093,4.683025223397319,0.19128611100752918,17,1210,6.515828370780874,7.492539128223714,16.018474433554573,12.179189243152887,12.178961035375085,5.7694975621959825,,,
standard,C_full,pixel,76,7,7,0.22689246908450816,294,fractal_random,0.22689246908450816,0.23180481832931998,0.0,10,1226,0.6100218069247754,0.8540738547381339,14.171228064719267,11.004762210563896,,,2.8465692650807215,0.22689246908450816,3.6377089844247554
standard,E_rand,random_sub,76,7,7,0.22689246908450816,294,fractal_random,0.22660076639057067,0.227049700472433,0.0012856429087950393,18,1220,0.6100218069247754,0.8540738547381339,14.171228064719267,11.004762210563896,,,2.8465692650807215,0.22689246908450816,3.6377089844247554
standard,E_corr,corrupt_sub,76,7,7,0.22689246908450816,294,fractal_random,0.2222081111923188,0.2242181586977531,0.020645717819945,14,1206,0.6100218069247754,0.8540738547381339,14.171228064719267,11.004762210563896,,,2.8465692650807215,0.22689246908450816,3.6377089844247554
robust,C_full,pixel,76,7,8,1.3674577670836903,349,blur,1.362646865637295,1.3692309956637636,0.0035181353034801654,12,1171,2.0966974614746046,1.3674577670836903,3.8224924927483395,4.963424769735449,4.963386658622936,,4.247383034750573,3.0770740754288717,3.2234893891239422
robust,E_rand,random_sub,76,7,8,1.3674577670836903,349,blur,1.3660735167326363,1.3660735167326363,0.0010122801481511651,13,1157,2.0966974614746046,1.3674577670836903,3.8224924927483395,4.963424769735449,4.963386658622936,,4.247383034750573,3.0770740754288717,3.2234893891239422
robust,E_corr,corrupt_sub,76,7,8,1.3674577670836903,349,blur,1.30482155435446,1.3124930688702572,0.04580486084247525,15,1153,2.0966974614746046,1.3674577670836903,3.8224924927483395,4.963424769735449,4.963386658622936,,4.247383034750573,3.0770740754288717,3.2234893891239422
standard,C_full,pixel,77,8,6,2.267453352662254,286,blur,2.2494190743109828,2.2494190743109828,0.007953538858956763,15,1227,3.3031982488044833,2.267453352662254,23.515573341372175,15.171289647874822,,,,4.657641378439943,7.304273484414775
standard,E_rand,random_sub,77,8,6,2.267453352662254,286,blur,2.2647360173974986,2.2675498465901613,0.0011984084530624114,17,1238,3.3031982488044833,2.267453352662254,23.515573341372175,15.171289647874822,,,,4.657641378439943,7.304273484414775
standard,E_corr,corrupt_sub,77,8,6,2.267453352662254,286,blur,2.141795263346962,2.1447265157975384,0.05541815851151004,15,1218,3.3031982488044833,2.267453352662254,23.515573341372175,15.171289647874822,,,,4.657641378439943,7.304273484414775
robust,C_full,pixel,77,8,3,8.211487825760125,155,fractal_random,8.211487825760125,8.228848909415118,0.0,2,1371,,,18.916234361847863,,,,,8.211487825760125,9.10549833163051
robust,E_rand,random_sub,77,8,3,8.211487825760125,155,fractal_random,8.211487825760125,8.578472419439242,0.0,6,1371,,,18.916234361847863,,,,,8.211487825760125,9.10549833163051
robust,E_corr,corrupt_sub,77,8,3,8.211487825760125,155,fractal_random,8.188445064351077,8.188445064351077,0.0028061615505001383,3,1371,,,18.916234361847863,,,,,8.211487825760125,9.10549833163051
standard,C_full,pixel,78,9,8,2.9987656454699017,348,fractal_random,2.749155526592106,2.7500600780093407,0.08323762120420125,3,1178,4.10795176430631,3.230572840241418,17.573896272772508,6.9411630225024625,6.9410839519083645,,8.090320519304044,2.9987656454699017,5.752649753322134
standard,E_rand,random_sub,78,9,8,2.9987656454699017,348,fractal_random,2.9987656454699017,3.0283475300555773,0.0,2,1178,4.10795176430631,3.230572840241418,17.573896272772508,6.9411630225024625,6.9410839519083645,,8.090320519304044,2.9987656454699017,5.752649753322134
standard,E_corr,corrupt_sub,78,9,8,2.9987656454699017,348,fractal_random,2.2741578525649295,2.2882308827976154,0.24163535219886356,15,1153,4.10795176430631,3.230572840241418,17.573896272772508,6.9411630225024625,6.9410839519083645,,8.090320519304044,2.9987656454699017,5.752649753322134
robust,C_full,pixel,78,9,7,4.149594912898847,339,blur,4.1386512281402945,4.149015374645116,0.0026372899013670545,18,1188,5.512851925500544,4.149594912898847,13.714585565975284,6.170030126548404,6.1700238947740145,,,6.5191614860803,11.47660081402105
robust,E_rand,random_sub,78,9,7,4.149594912898847,339,blur,4.149277954487702,4.151557715046317,7.63829766032395e-05,18,1186,5.512851925500544,4.149594912898847,13.714585565975284,6.170030126548404,6.1700238947740145,,,6.5191614860803,11.47660081402105
robust,E_corr,corrupt_sub,78,9,7,4.149594912898847,339,blur,4.073322001589922,4.099512420420671,0.018380808948804478,14,1181,5.512851925500544,4.149594912898847,13.714585565975284,6.170030126548404,6.1700238947740145,,,6.5191614860803,11.47660081402105
standard,C_full,pixel,79,0,3,3.57528762850982,148,fractal_random,3.0049794525263205,3.0275791597514847,0.15951392873563128,17,1379,,,24.462026096608625,,,,,3.57528762850982,13.918999096271662
standard,E_rand,random_sub,79,0,3,3.57528762850982,148,fractal_random,3.572528398505647,3.57252839850778,0.0007717504969868021,20,1379,,,24.462026096608625,,,,,3.57528762850982,13.918999096271662
standard,E_corr,corrupt_sub,79,0,3,3.57528762850982,148,fractal_random,3.3031498679441844,3.3101575337956333,0.07611632652868902,17,1358,,,24.462026096608625,,,,,3.57528762850982,13.918999096271662
robust,C_full,pixel,79,0,5,5.487754124725739,246,blur,5.448959993714261,5.448959993714261,0.007069218140930512,18,1260,,5.487754124725739,17.22817997771173,7.1294184920308386,,,,8.024744369066024,12.628492298869599
robust,E_rand,random_sub,79,0,5,5.487754124725739,246,blur,5.487754124725739,5.492466246577136,0.0,16,1279,,5.487754124725739,17.22817997771173,7.1294184920308386,,,,8.024744369066024,12.628492298869599
robust,E_corr,corrupt_sub,79,0,5,5.487754124725739,246,blur,5.270188950240023,5.3069188590713,0.03964557623043823,16,1276,,5.487754124725739,17.22817997771173,7.1294184920308386,,,,8.024744369066024,12.628492298869599
standard,C_full,pixel,80,3,4,3.074814608523191,165,fractal_random,1.7467632192967797,1.7467632192967797,0.43191267061927474,17,1352,,,,12.000413798351008,,,3.1109016906215556,3.074814608523191,4.892301453268479
standard,E_rand,random_sub,80,3,4,3.074814608523191,165,fractal_random,3.073961961697442,3.0739619616974423,0.00027730023897556434,32,1354,,,,12.000413798351008,,,3.1109016906215556,3.074814608523191,4.892301453268479
standard,E_corr,corrupt_sub,80,3,4,3.074814608523191,165,fractal_random,1.9637732532958019,1.9951701505620665,0.3613360467807239,17,1354,,,,12.000413798351008,,,3.1109016906215556,3.074814608523191,4.892301453268479
robust,C_full,pixel,80,3,7,2.264958870349152,306,blur,2.2634790557304987,2.2693426614227565,0.0006533516515578444,3,1220,2.9574452809288383,2.264958870349152,,3.935665761605315,3.9356911590780665,,7.2112502329342085,3.962951373024298,4.101343511443076
robust,E_rand,random_sub,80,3,7,2.264958870349152,306,blur,2.264958870349152,2.2661947599989354,0.0,16,1200,2.9574452809288383,2.264958870349152,,3.935665761605315,3.9356911590780665,,7.2112502329342085,3.962951373024298,4.101343511443076
robust,E_corr,corrupt_sub,80,3,7,2.264958870349152,306,blur,2.1766116835767058,2.1768875401900853,0.039006088776714555,15,1214,2.9574452809288383,2.264958870349152,,3.935665761605315,3.9356911590780665,,7.2112502329342085,3.962951373024298,4.101343511443076
standard,C_full,pixel,81,8,7,2.6457299832770205,309,blur,2.384982956285208,2.3849829744911633,0.09855390710311619,18,1204,4.0467221135929305,2.6457299832770205,19.578400500604605,16.59186413976803,,,11.302566442754902,5.868530222741287,8.870850855387355
standard,E_rand,random_sub,81,8,7,2.6457299832770205,309,blur,2.6439613942432776,2.644591821500811,0.0006684692107364248,15,1217,4.0467221135929305,2.6457299832770205,19.578400500604605,16.59186413976803,,,11.302566442754902,5.868530222741287,8.870850855387355
standard,E_corr,corrupt_sub,81,8,7,2.6457299832770205,309,blur,2.5427351393442637,2.598683519056853,0.03892870571969202,13,1215,4.0467221135929305,2.6457299832770205,19.578400500604605,16.59186413976803,,,11.302566442754902,5.868530222741287,8.870850855387355
robust,C_full,pixel,81,8,4,11.48576917017659,222,low_freq_rand,9.352168750909353,9.512274379002633,0.18576034287779733,16,1284,,11.692681225468691,14.819657134123425,,18.140760313087796,,,,11.48576917017659
robust,E_rand,random_sub,81,8,4,11.48576917017659,222,low_freq_rand,11.381524735844545,11.397507073331052,0.009075964594754495,16,1288,,11.692681225468691,14.819657134123425,,18.140760313087796,,,,11.48576917017659
robust,E_corr,corrupt_sub,81,8,4,11.48576917017659,222,low_freq_rand,10.226127033628552,10.248904685519975,0.10966981121462599,17,1297,,11.692681225468691,14.819657134123425,,18.140760313087796,,,,11.48576917017659
standard,C_full,pixel,82,6,7,2.628349276289907,311,blur,2.6210670801389484,2.6210670801389484,0.0027706348682995097,17,1189,2.872223706516385,2.628349276289907,28.448152426704603,11.320975873318044,,,11.700931438159762,4.661051115647087,6.100047047966817
standard,E_rand,random_sub,82,6,7,2.628349276289907,311,blur,2.6277389483055873,2.6277389483055873,0.0002322096191040569,19,1205,2.872223706516385,2.628349276289907,28.448152426704603,11.320975873318044,,,11.700931438159762,4.661051115647087,6.100047047966817
standard,E_corr,corrupt_sub,82,6,7,2.628349276289907,311,blur,2.6274522870213604,2.63815382533227,0.0003412747600321998,12,1199,2.872223706516385,2.628349276289907,28.448152426704603,11.320975873318044,,,11.700931438159762,4.661051115647087,6.100047047966817
robust,C_full,pixel,82,6,6,6.7916487695484795,314,jpeg,6.735767612572468,6.782731078607176,0.00822792209552471,19,1213,6.7916487695484795,7.142115541130203,20.53719320081153,9.094907530120258,9.094903832567438,,,,10.781985561023914
robust,E_rand,random_sub,82,6,6,6.7916487695484795,314,jpeg,6.790978829040106,6.791275150836973,9.864180718199821e-05,17,1190,6.7916487695484795,7.142115541130203,20.53719320081153,9.094907530120258,9.094903832567438,,,,10.781985561023914
robust,E_corr,corrupt_sub,82,6,6,6.7916487695484795,314,jpeg,5.546006359096404,5.546006359096404,0.1834079547866383,15,1190,6.7916487695484795,7.142115541130203,20.53719320081153,9.094907530120258,9.094903832567438,,,,10.781985561023914
standard,C_full,pixel,83,4,7,1.2886300411380143,305,blur,1.288023275534248,1.2880236110607712,0.00047086097979713544,14,1210,1.3300215223768566,1.2886300411380143,35.961748159804934,9.675664608918268,,,6.93494742174402,3.7844982454628244,6.52233816233378
standard,E_rand,random_sub,83,4,7,1.2886300411380143,305,blur,1.2884013546467632,1.2887195049347906,0.00017746481453211803,16,1209,1.3300215223768566,1.2886300411380143,35.961748159804934,9.675664608918268,,,6.93494742174402,3.7844982454628244,6.52233816233378
standard,E_corr,corrupt_sub,83,4,7,1.2886300411380143,305,blur,1.1980081832046072,1.2041215093984954,0.07032418540652453,14,1208,1.3300215223768566,1.2886300411380143,35.961748159804934,9.675664608918268,,,6.93494742174402,3.7844982454628244,6.52233816233378
robust,C_full,pixel,83,4,5,4.855096054910921,216,posterize,4.854269533514452,4.854269533514452,0.00017023790819402623,12,1294,,,15.371241885794298,9.432619728469149,,,4.855096054910921,4.919225749955643,5.932306961341719
robust,E_rand,random_sub,83,4,5,4.855096054910921,216,posterize,4.853364767310632,4.857105608710547,0.00035659183272752145,17,1297,,,15.371241885794298,9.432619728469149,,,4.855096054910921,4.919225749955643,5.932306961341719
robust,E_corr,corrupt_sub,83,4,5,4.855096054910921,216,posterize,2.7144533531940915,2.735024521324022,0.44090635437615555,16,1288,,,15.371241885794298,9.432619728469149,,,4.855096054910921,4.919225749955643,5.932306961341719
standard,C_full,pixel,84,6,8,2.5802427364897786,351,blur,1.4053986102725713,1.4146949519529406,0.455323101816185,18,1176,2.8853474620801043,2.5802427364897786,21.613281963396506,7.848412289094746,7.848466800147479,,15.112228890200083,2.9202088134135464,5.273110908392786
standard,E_rand,random_sub,84,6,8,2.5802427364897786,351,blur,2.5763856933919995,2.576385693392,0.001494837304736039,18,1160,2.8853474620801043,2.5802427364897786,21.613281963396506,7.848412289094746,7.848466800147479,,15.112228890200083,2.9202088134135464,5.273110908392786
standard,E_corr,corrupt_sub,84,6,8,2.5802427364897786,351,blur,1.8732764255637764,1.9626764802887982,0.2739921717162841,18,1176,2.8853474620801043,2.5802427364897786,21.613281963396506,7.848412289094746,7.848466800147479,,15.112228890200083,2.9202088134135464,5.273110908392786
robust,C_full,pixel,84,6,6,3.337230447359571,294,blur,3.320476916412992,3.341663636480147,0.005020190008105259,19,1233,4.478637834089784,3.337230447359571,10.772595029923325,5.920432134808558,,,,10.607429533902335,7.890228661731672
robust,E_rand,random_sub,84,6,6,3.337230447359571,294,blur,3.336314399233575,3.336452262862372,0.0002744935180370887,17,1227,4.478637834089784,3.337230447359571,10.772595029923325,5.920432134808558,,,,10.607429533902335,7.890228661731672
robust,E_corr,corrupt_sub,84,6,6,3.337230447359571,294,blur,2.9042236176172866,2.9265564393771455,0.12975035334610502,18,1220,4.478637834089784,3.337230447359571,10.772595029923325,5.920432134808558,,,,10.607429533902335,7.890228661731672
